# ecldata5sp.ecl
sha256: d9140821aae21c9426f7ebb0a4e8334718265bdd011f20b7c026eda901639d4b
header: subroutines=53 timelines=1 data_end=0x000079d0

## timeline 0 [0x00007954, 0x000079d0)
0x00007954 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00001c9c t=   240 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000020(s=32,f=4.484155e-44)]
0x00001cb0 t=   240 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000030(s=48,f=6.726233e-44)]
0x00001cc4 t=   240 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000040(s=64,f=8.96831e-44)]
0x00001cd8 t=   260 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d8800(s=1176340480,f=10082)]
0x00001cec t=   260 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=16 color=2 count=($i32(10007),2) speed=(1.4,0.8) angle=($f(10016),0.09817477) flags=0x00104210
0x00001d18 t=   260 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3d860a92(s=1032194706,f=0.06544985)]
0x00001d2c t=   260 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=16 color=2 count=($i32(10007),2) speed=(1.4,0.8) angle=($f(10016),0.09817477) flags=0x00204210
0x00001d58 t=   280 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d8800(s=1176340480,f=10082)]
0x00001d6c t=   280 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=16 color=6 count=($i32(10007),2) speed=(1.2,0.6) angle=($f(10016),0.09817477) flags=0x00104210
0x00001d98 t=   280 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3d860a92(s=1032194706,f=0.06544985)]
0x00001dac t=   280 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=16 color=6 count=($i32(10007),2) speed=(1.2,0.6) angle=($f(10016),0.09817477) flags=0x00204210
0x00001dd8 t=   300 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000005a(s=90,f=1.261169e-43), 0xfffffc94(s=-876,f=nan)]
0x00001dec sub-footer

## sub 16 [0x00001df8, 0x00002654)
0x00001df8 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x00001e08 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x0000001b(s=27,f=3.783506e-44)]
0x00001e18 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x00001e28 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  clear_active_enemies_with_score_items args=[]
0x00001e34 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00001e48 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00001e58 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001e6c t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000bb8(s=3000,f=4.203895e-42), 0x00000031(s=49,f=6.866362e-44)]
0x00001e80 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x00001e8c t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x00001e9c t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x00001eb0 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x00001ecc t=     0 op=0x007a size=244 b08=0x00 diff=0xf1 pmask=0x0000  start_spell_card id=108 score=26000000 field_00=0 name='懶符「生神停止(アイドリングウェーブ」' owner='鈴仙・Ｕ・イナバ'
0x00001fc0 t=     0 op=0x007a size=244 b08=0x00 diff=0xf2 pmask=0x0000  start_spell_card id=109 score=26000000 field_00=0 name='懶符「生神停止(アイドリングウェーブ)」' owner='鈴仙・Ｕ・イナバ'
0x000020b4 t=     0 op=0x007a size=244 b08=0x00 diff=0xf4 pmask=0x0000  start_spell_card id=110 score=26000000 field_00=0 name='懶惰「生神停止(マインドストッパー)」' owner='鈴仙・Ｕ・イナバ'
0x000021a8 t=     0 op=0x007a size=244 b08=0x00 diff=0xf8 pmask=0x0000  start_spell_card id=111 score=26000000 field_00=0 name='懶惰「生神停止(マインドストッパー)」' owner='鈴仙・Ｕ・イナバ'
0x0000229c t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x000022ac t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x00000168(s=360,f=5.044674e-43)]
0x000022bc t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000005(s=5,f=7.006492e-45)]
0x000022d0 t=    90 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3d490fdb(s=1028198363,f=0.04908739)]
0x000022e4 t=    90 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000022f8 t=    90 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023), 0x40200000(s=1075838976,f=2.5)]
0x00002310 t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00002324 t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x41800000(s=1098907648,f=16), 0x43b80000(s=1136132096,f=368), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002348 t=    90 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x41800000(s=1098907648,f=16), 0x43d80000(s=1138229248,f=432), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000236c t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x42a00000(s=1117782016,f=80), 0x43d80000(s=1138229248,f=432), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002390 t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000006(s=6,f=8.407791e-45)]
0x000023a4 t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43b80000(s=1136132096,f=368), 0x43b80000(s=1136132096,f=368), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000023c8 t=    90 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43b80000(s=1136132096,f=368), 0x43d80000(s=1138229248,f=432), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000023ec t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43980000(s=1134034944,f=304), 0x43d80000(s=1138229248,f=432), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002410 t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x00002424 t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x41800000(s=1098907648,f=16), 0x42a00000(s=1117782016,f=80), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002448 t=    90 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x41800000(s=1098907648,f=16), 0x41800000(s=1098907648,f=16), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000246c t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x42a00000(s=1117782016,f=80), 0x41800000(s=1098907648,f=16), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002490 t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000024a4 t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43b80000(s=1136132096,f=368), 0x42a00000(s=1117782016,f=80), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000024c8 t=    90 op=0x005a size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43b80000(s=1136132096,f=368), 0x41800000(s=1098907648,f=16), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000024ec t=    90 op=0x005a size=36 b08=0x00 diff=0xfe pmask=0x0000  spawn_child_enemy args=[0x00000011(s=17,f=2.382207e-44), 0x43980000(s=1134034944,f=304), 0x41800000(s=1098907648,f=16), 0x000004b0(s=1200,f=1.681558e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00002510 t=   350 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000251c t=   350 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000032(s=50,f=7.006492e-44)]
0x00002530 t=   350 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x43400000(s=1128267776,f=192)]
0x00002544 t=   350 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x43740000(s=1131675648,f=244)]
0x00002558 t=   350 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000026(s=38,f=5.324934e-44)]
0x0000256c t=   350 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00100000(s=1048576,f=1.469368e-39)]
0x00002580 t=   350 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x4016cbe4(s=1075235812,f=2.356194)]
0x00002594 t=   350 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x000025a8 t=   350 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x000025bc t=   350 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x000025d0 t=   450 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00100000(s=1048576,f=1.469368e-39)]
0x000025e4 t=   450 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000001(s=1,f=1.401298e-45)]
0x000025f8 t=   450 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x0000260c t=   450 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00002624 t=   450 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002737(s=10039,f=1.406764e-41)]
0x00002634 t=   710 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000015e(s=350,f=4.904545e-43), 0xfffffee8(s=-280,f=nan)]
0x00002648 sub-footer

## sub 17 [0x00002654, 0x0000270c)
0x00002654 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x00002664 t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x00002674 t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x00002684 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00002698 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000026a8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00002000(s=8192,f=1.147944e-41)]
0x000026b8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042)]
0x000026cc t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043)]
0x000026e0 t=    60 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000012(s=18,f=2.522337e-44)]
0x000026f4 t=  4260 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00002700 sub-footer

## sub 18 [0x0000270c, 0x00002858)
0x0000270c t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00002720 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002716(s=10006,f=1.402139e-41), 0x00000038(s=56,f=7.847271e-44)]
0x00002734 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002716(s=10006,f=1.402139e-41), 0x00000038(s=56,f=7.847271e-44)]
0x00002748 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002716(s=10006,f=1.402139e-41), 0x00000030(s=48,f=6.726233e-44)]
0x0000275c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002716(s=10006,f=1.402139e-41), 0x00000040(s=64,f=8.96831e-44)]
0x00002770 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0046  fire mode=3 type=16 color=$i16(10007) count=($i32(10006),1) speed=(1,0.5) angle=($f(10082),1.047198) flags=0x00100202
0x0000279c t=   260 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffd4(s=-44,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000027b4 t=   310 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0046  fire mode=3 type=16 color=$i16(10007) count=($i32(10006),1) speed=(1.2,0.5) angle=($f(10082),1.047198) flags=0x00100202
0x000027e0 t=   370 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000008(s=8,f=1.121039e-44)]
0x000027f4 t=   370 op=0x0060 size=44 b08=0x00 diff=0xfc pmask=0x0000  fire mode=0 type=16 color=3 count=(1,1) speed=(2.2,0.5) angle=(0,1.047198) flags=0x00100202
0x00002820 t=   380 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000172(s=370,f=5.184804e-43), 0xffffffd4(s=-44,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00002838 t=   450 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000104(s=260,f=3.643376e-43), 0xffffff7c(s=-132,f=nan)]
0x0000284c sub-footer

## sub 19 [0x00002858, 0x00002ef0)
0x00002858 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x00002868 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000009(s=9,f=1.261169e-44)]
0x00002878 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x00002888 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  clear_active_enemies_with_score_items args=[]
0x00002894 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x000028a8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x000028b8 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000028cc t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x0000120c(s=4620,f=6.473999e-42), 0x00000009(s=9,f=1.261169e-44)]
0x000028e0 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x000028ec t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x000028fc t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x00002910 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x0000292c t=     0 op=0x007a size=244 b08=0x00 diff=0xf1 pmask=0x0000  start_spell_card id=104 score=26000000 field_00=0 name='狂符「幻視調律(ビジョナリチューニング)」' owner='鈴仙・Ｕ・イナバ'
0x00002a20 t=     0 op=0x007a size=244 b08=0x00 diff=0xf2 pmask=0x0000  start_spell_card id=105 score=26000000 field_00=0 name='狂符「幻視調律(ビジョナリチューニング)」' owner='鈴仙・Ｕ・イナバ'
0x00002b14 t=     0 op=0x007a size=244 b08=0x00 diff=0xf4 pmask=0x0000  start_spell_card id=106 score=26000000 field_00=0 name='狂視「狂視調律(イリュージョンシーカー)」' owner='鈴仙・Ｕ・イナバ'
0x00002c08 t=     0 op=0x007a size=244 b08=0x00 diff=0xf8 pmask=0x0000  start_spell_card id=107 score=26000000 field_00=0 name='狂視「狂視調律(イリュージョンシーカー)」' owner='鈴仙・Ｕ・イナバ'
0x00002cfc t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00002d0c t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x00000258(s=600,f=8.407791e-43)]
0x00002d1c t=    90 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000014(s=20,f=2.802597e-44)]
0x00002d30 t=   340 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00002d3c t=   340 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0xffffffff(s=-1,f=nan)]
0x00002d50 t=   340 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000032(s=50,f=7.006492e-44)]
0x00002d64 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x43400000(s=1128267776,f=192)]
0x00002d78 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x43740000(s=1131675648,f=244)]
0x00002d8c t=   340 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000026(s=38,f=5.324934e-44)]
0x00002da0 t=   340 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00100000(s=1048576,f=1.469368e-39)]
0x00002db4 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00002dc8 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3f19999a(s=1058642330,f=0.6)]
0x00002ddc t=   340 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x00002df0 t=   340 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x00002e04 t=   340 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00200000(s=2097152,f=2.938736e-39)]
0x00002e18 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x00002e2c t=   340 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x00002e40 t=   440 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00100000(s=1048576,f=1.469368e-39)]
0x00002e54 t=   440 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000014(s=20,f=2.802597e-44)]
0x00002e68 t=   440 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00002e7c t=   440 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x00002e90 t=   440 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00200000(s=2097152,f=2.938736e-39)]
0x00002ea4 t=   440 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0)]
0x00002eb8 t=   440 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x3f800000(s=1065353216,f=1)]
0x00002ed0 t=   540 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000154(s=340,f=4.764415e-43), 0xfffffe6c(s=-404,f=nan)]
0x00002ee4 sub-footer

## sub 20 [0x00002ef0, 0x000030f0)
0x00002ef0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000032(s=50,f=7.006492e-44)]
0x00002f04 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000019(s=25,f=3.503246e-44)]
0x00002f18 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000019(s=25,f=3.503246e-44)]
0x00002f2c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000019(s=25,f=3.503246e-44)]
0x00002f40 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00002f54 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000000(s=0,f=0)]
