# ecldata_yy.ecl
sha256: 967ac94f260108eb081c64ed5242debf78c10f4da205aec15de8c5ea2e1cbdda
header: subroutines=12 timelines=1 data_end=0x00002580

## timeline 0 [0x00002504, 0x00002580)
0x00002504 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00000ca0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00000cb4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e23d70a(s=1042536202,f=0.16)]
0x00000cc8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=80 int_1=-1 float_0=$f(10016) float_1=-999
0x00000cf0 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0056  fire mode=3 type=8 color=$i16(10054) count=($i32(10053),1) speed=($f(10059),1) angle=($f(10057),0.7853982) flags=0x00002230
0x00000d1c t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3da740da(s=1034371290,f=0.08166666)]
0x00000d30 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff98(s=-104,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000d48 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000d54 sub-footer

## sub 3 [0x00000d60, 0x00000e70)
0x00000d60 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0040  define_transform index=0 kind=32 wait_for_clear=0 int_0=120 int_1=-1 float_0=0.01 float_1=$f(10058)
0x00000d88 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=8192 wait_for_clear=1 int_0=200 int_1=-1 float_0=-1 float_1=-1
0x00000db0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00000dc4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e23d70a(s=1042536202,f=0.16)]
0x00000dd8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=80 int_1=-1 float_0=$f(10016) float_1=-999
0x00000e00 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0056  fire mode=3 type=8 color=$i16(10054) count=($i32(10053),1) speed=($f(10059),1) angle=($f(10057),0.7853982) flags=0x00002230
0x00000e2c t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3da740da(s=1034371290,f=0.08166666)]
0x00000e40 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff98(s=-104,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000e58 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000e64 sub-footer

## sub 4 [0x00000e70, 0x00000f80)
0x00000e70 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0040  define_transform index=0 kind=32 wait_for_clear=0 int_0=120 int_1=-1 float_0=0.01 float_1=$f(10058)
0x00000e98 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=8192 wait_for_clear=1 int_0=200 int_1=-1 float_0=-1 float_1=-1
0x00000ec0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000005(s=5,f=7.006492e-45)]
0x00000ed4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e23d70a(s=1042536202,f=0.16)]
0x00000ee8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=80 int_1=-1 float_0=$f(10016) float_1=-999
0x00000f10 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0056  fire mode=3 type=8 color=$i16(10054) count=($i32(10053),2) speed=($f(10059),0.3) angle=($f(10057),0) flags=0x00002230
0x00000f3c t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3d5d2f1b(s=1029517083,f=0.054)]
0x00000f50 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff98(s=-104,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000f68 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000f74 sub-footer

## sub 5 [0x00000f80, 0x00001210)
0x00000f80 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000008(s=8,f=1.121039e-44)]
0x00000f90 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002745(s=10053,f=1.408725e-41)]
0x00000fa4 t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0005  set_float_div args=[0x461c8400(s=1176273920,f=10017), 0x40490fdb(s=1078530011,f=3.141593), 0x461d1400(s=1176310784,f=10053)]
0x00000fbc t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c8800(s=1176274944,f=10018), 0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00000fd4 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461c8800(s=1176274944,f=10018), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000fec t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8400(s=1176273920,f=10017), 0x461c8400(s=1176273920,f=10017)]
0x00001000 t=     0 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x0000000d(s=13,f=1.821688e-44)]
0x00001010 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x00001024 t=     0 op=0x0074 size=16 b08=0x00 diff=0xff pmask=0x0001  select_laser_handle args=[0x00002711(s=10001,f=1.401439e-41)]
0x00001034 t=     0 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002711(s=10001,f=1.401439e-41)]
0x00001044 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461c8000(s=1176272896,f=10016), 0x3f860a92(s=1065749138,f=1.047198)]
0x0000105c t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8800(s=1176274944,f=10018)]
0x0000106c t=     0 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x0004  spawn_laser aim_mode=absolute laser_type=1 color=4 angle=$f(10018) speed=0 tail_distance=64 head_distance=448 max_length=448 width=16 warmup_frames=120 active_frames=120 fade_frames=60 collision_enable_frame=90 collision_disable_frame=30 flags=0
0x000010ac t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x000010c0 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000010d0 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff54(s=-172,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000010e8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x000010fc t=     0 op=0x0024 size=44 b08=0x00 diff=0xff pmask=0x0001  set_float_compare args=[0x461c8000(s=1176272896,f=10016), 0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0xbf860a92(s=-1081734510,f=-1.047198), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001128 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x0000113c t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x00001150 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002745(s=10053,f=1.408725e-41)]
0x00001164 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x00001178 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00001190 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8400(s=1176273920,f=10017), 0x461c8000(s=1176272896,f=10016)]
0x000011a4 t=     0 op=0x0075 size=20 b08=0x00 diff=0xff pmask=0x0003  add_laser_angle args=[0x00002711(s=10001,f=1.401439e-41), 0x461c8800(s=1176274944,f=10018)]
0x000011b8 t=     0 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002711(s=10001,f=1.401439e-41)]
0x000011c8 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffdc(s=-36,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000011e0 t=     1 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff70(s=-144,f=nan), 0x00002735(s=10037,f=1.406483e-41)]
0x000011f8 t=     1 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00001204 sub-footer

## sub 6 [0x00001210, 0x000014a0)
0x00001210 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000008(s=8,f=1.121039e-44)]
0x00001220 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002745(s=10053,f=1.408725e-41)]
0x00001234 t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0005  set_float_div args=[0x461c8400(s=1176273920,f=10017), 0x40490fdb(s=1078530011,f=3.141593), 0x461d1400(s=1176310784,f=10053)]
0x0000124c t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c8800(s=1176274944,f=10018), 0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00001264 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0005  set_float_sub args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796), 0x461c8800(s=1176274944,f=10018)]
0x0000127c t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8400(s=1176273920,f=10017), 0x461c8400(s=1176273920,f=10017)]
0x00001290 t=     0 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000010(s=16,f=2.242078e-44)]
0x000012a0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x000012b4 t=     0 op=0x0074 size=16 b08=0x00 diff=0xff pmask=0x0001  select_laser_handle args=[0x00002711(s=10001,f=1.401439e-41)]
0x000012c4 t=     0 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002711(s=10001,f=1.401439e-41)]
0x000012d4 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8000(s=1176272896,f=10016), 0x3f860a92(s=1065749138,f=1.047198)]
0x000012ec t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8800(s=1176274944,f=10018)]
0x000012fc t=     0 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x0004  spawn_laser aim_mode=absolute laser_type=1 color=8 angle=$f(10018) speed=0 tail_distance=64 head_distance=448 max_length=448 width=16 warmup_frames=120 active_frames=120 fade_frames=60 collision_enable_frame=90 collision_disable_frame=30 flags=0
0x0000133c t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00001350 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001360 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff54(s=-172,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00001378 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x0000138c t=     0 op=0x0024 size=44 b08=0x00 diff=0xff pmask=0x0001  set_float_compare args=[0x461c8000(s=1176272896,f=10016), 0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000004(s=4,f=5.605194e-45), 0x00000000(s=0,f=0), 0x3f860a92(s=1065749138,f=1.047198), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000013b8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x000013cc t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x000013e0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002745(s=10053,f=1.408725e-41)]
0x000013f4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000000(s=0,f=0)]
0x00001408 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00001420 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8400(s=1176273920,f=10017), 0x461c8000(s=1176272896,f=10016)]
0x00001434 t=     0 op=0x0075 size=20 b08=0x00 diff=0xff pmask=0x0003  add_laser_angle args=[0x00002711(s=10001,f=1.401439e-41), 0x461c8800(s=1176274944,f=10018)]
0x00001448 t=     0 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002711(s=10001,f=1.401439e-41)]
0x00001458 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffdc(s=-36,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00001470 t=     1 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff70(s=-144,f=nan), 0x00002735(s=10037,f=1.406483e-41)]
0x00001488 t=     1 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00001494 sub-footer

## sub 7 [0x000014a0, 0x000015b0)
0x000014a0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0040  define_transform index=0 kind=32 wait_for_clear=0 int_0=120 int_1=-1 float_0=0.01 float_1=$f(10058)
0x000014c8 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=8192 wait_for_clear=1 int_0=200 int_1=-1 float_0=-1 float_1=-1
0x000014f0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001504 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3e23d70a(s=1042536202,f=0.16)]
0x00001518 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=80 int_1=-1 float_0=$f(10016) float_1=-999
0x00001540 t=     0 op=0x0065 size=44 b08=0x00 diff=0xff pmask=0x0056  fire mode=5 type=10 color=$i16(10054) count=($i32(10053),1) speed=($f(10059),1) angle=($f(10057),0.7853982) flags=0x00002230
0x0000156c t=     0 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3da8f5c3(s=1034483139,f=0.0825)]
0x00001580 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff98(s=-104,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00001598 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x000015a4 sub-footer

## sub 8 [0x000015b0, 0x000019d0)
0x000015b0 t=     0 op=0x00b8 size=16 b08=0x00 diff=0xff pmask=0x0000  set_spell_end_transition_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x000015c0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002743(s=10051,f=1.408445e-41), 0x00000001(s=1,f=1.401298e-45)]
0x000015d4 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000000(s=0,f=0)]
0x000015e4 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0xffffffff(s=-1,f=nan)]
0x000015f4 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x00001604 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d8800(s=1176340480,f=10082)]
0x00001618 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0004  set_velocity_polar_timed args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x461c8000(s=1176272896,f=10016), 0x3e19999a(s=1041865114,f=0.15)]
0x00001634 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00001648 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x0000165c t=     1 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001670 t=     1 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001680 t=     1 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffffff(s=-1,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000016a4 t=     2 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000016b8 t=     2 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000016c8 t=     2 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffffff(s=-1,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000016ec t=     3 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001700 t=     3 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001710 t=     3 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffff8080(s=-32640,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001734 t=     4 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001748 t=     4 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001758 t=     4 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffff8080(s=-32640,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000177c t=     5 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001790 t=     5 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000017a0 t=     5 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff80ff80(s=-8323200,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000017c4 t=     6 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000017d8 t=     6 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000017e8 t=     6 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff80ff80(s=-8323200,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000180c t=     7 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001820 t=     7 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001830 t=     7 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff8080ff(s=-8355585,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001854 t=     8 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001868 t=     8 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001878 t=     8 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff8080ff(s=-8355585,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000189c t=     9 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000018b0 t=     9 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000018c0 t=     9 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffff80(s=-128,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000018e4 t=    10 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000018f8 t=    10 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001908 t=    10 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffff80(s=-128,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000192c t=    10 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000007(s=7,f=9.809089e-45)]
0x0000193c t=    10 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xfffffd20(s=-736,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00001954 t=    10 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000012(s=18,f=2.522337e-44)]
