# ecldata7sp.ecl
sha256: 7f1a847fdd7ceb5e35dfd3529a54961ab4d1c9e7607fbcfb577936465326ab0e
header: subroutines=84 timelines=1 data_end=0x00011498

## timeline 0 [0x0001141c, 0x00011498)
0x0001141c t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=3 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000036cc t=   300 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=1 type=18 color=1 count=(1,1) speed=($f(10017),0.8) angle=($f(10016),0.2454369) flags=0x00000202
0x000036f8 t=   300 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8400(s=1176273920,f=10017), 0x3e4ccccd(s=1045220557,f=0.2)]
0x0000370c t=   302 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000012c(s=300,f=4.203895e-43), 0xffffffac(s=-84,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00003724 t=   342 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000012c(s=300,f=4.203895e-43), 0xffffff48(s=-184,f=nan)]
0x00003738 sub-footer

## sub 21 [0x00003744, 0x00003bdc)
0x00003744 t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00003754 t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000003(s=3,f=4.203895e-45)]
0x00003764 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x000000f0(s=240,f=3.363116e-43)]
0x00003774 t=     0 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0xffffffff(s=-1,f=nan), 0x00000000(s=0,f=0)]
0x00003788 t=     0 op=0x007b size=12 b08=0x00 diff=0xff pmask=0x0000  finish_spell_card args=[]
0x00003794 t=     0 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x000037a4 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000007(s=7,f=9.809089e-45)]
0x000037b4 t=     0 op=0x0090 size=20 b08=0x00 diff=0xff pmask=0x0000  set_drop_counts args=[0x0000000a(s=10,f=1.401298e-44), 0x00000005(s=5,f=7.006492e-45)]
0x000037c8 t=     0 op=0x0083 size=16 b08=0x00 diff=0xff pmask=0x0000  set_health args=[0x00006978(s=27000,f=3.783506e-41)]
0x000037d8 t=     0 op=0x0094 size=16 b08=0x00 diff=0xff pmask=0x0000  start_spell_phase args=[0x00000003(s=3,f=4.203895e-45)]
0x000037e8 t=     0 op=0x004b size=28 b08=0x00 diff=0xff pmask=0x0000  set_movement_bounds args=[0x42000000(s=1107296256,f=32), 0x42400000(s=1111490560,f=48), 0x43b00000(s=1135607808,f=352), 0x43000000(s=1124073472,f=128)]
0x00003804 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x00003814 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000018(s=24,f=3.363116e-44)]
0x00003824 t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000e10(s=3600,f=5.044674e-42), 0x0000002d(s=45,f=6.305843e-44)]
0x00003838 t=     0 op=0x0085 size=24 b08=0x00 diff=0xff pmask=0x0000  set_health_phase_transition args=[0x00000000(s=0,f=0), 0x000009c4(s=2500,f=3.503246e-42), 0x0000002d(s=45,f=6.305843e-44)]
0x00003850 t=     0 op=0x009e size=28 b08=0x00 diff=0xff pmask=0x0004  set_boss_health_segment args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00002768(s=10088,f=1.41363e-41), 0x00ff8080(s=16744576,f=2.346415e-38)]
0x0000386c t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x00003888 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000014(s=20,f=2.802597e-44)]
0x0000389c t=    80 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x00000021(s=33,f=4.624285e-44)]
0x000038ac t=   160 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0)]
0x000038c0 t=   160 op=0x0093 size=16 b08=0x00 diff=0xff pmask=0x0000  write_unreferenced_global_4ea290 args=[0x00000002(s=2,f=2.802597e-45)]
0x000038d0 t=   190 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x000038dc t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x000038f0 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00003904 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3f800000(s=1065353216,f=1)]
0x00003918 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000009(s=9,f=1.261169e-44)]
0x0000392c t=   190 op=0x0018 size=24 b08=0x00 diff=0xff pmask=0x0003  set_int_mod args=[0x00002710(s=10000,f=1.401298e-41), 0x00002734(s=10036,f=1.406343e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00003944 t=   190 op=0x002a size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_ne args=[0x00002710(s=10000,f=1.401298e-41), 0x00000000(s=0,f=0), 0x000000be(s=190,f=2.662467e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x00003960 t=   190 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00003978 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00003988 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3dd67750(s=1037465424,f=0.1047198)]
0x0000399c t=   190 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x000000be(s=190,f=2.662467e-43), 0x00000050(s=80,f=1.121039e-43)]
0x000039b0 t=   190 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000039c8 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x000039d8 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0xbdd67750(s=-1110018224,f=-0.1047198)]
0x000039ec t=   190 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000017(s=23,f=3.222986e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000dac(s=3500,f=4.904545e-42), 0x00000001(s=1,f=1.401298e-45), 0x000186a0(s=100000,f=1.401298e-40)]
0x00003a10 t=   190 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x00003a24 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00003a34 t=   190 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x000000be(s=190,f=2.662467e-43), 0xfffffef8(s=-264,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00003a4c t=   190 op=0x0004 size=20 b08=0x00 diff=0xf1 pmask=0x0000  jump args=[0x000000be(s=190,f=2.662467e-43), 0x00000170(s=368,f=5.156778e-43)]
0x00003a60 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00003a74 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00003a88 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x0000000b(s=11,f=1.541428e-44)]
0x00003a9c t=   190 op=0x0018 size=24 b08=0x00 diff=0xff pmask=0x0003  set_int_mod args=[0x00002710(s=10000,f=1.401298e-41), 0x00002734(s=10036,f=1.406343e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00003ab4 t=   190 op=0x002a size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_ne args=[0x00002710(s=10000,f=1.401298e-41), 0x00000001(s=1,f=1.401298e-45), 0x000000be(s=190,f=2.662467e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x00003ad0 t=   190 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00003ae8 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00003af8 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0xbea0d97c(s=-1096754820,f=-0.3141593)]
0x00003b0c t=   190 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x000000be(s=190,f=2.662467e-43), 0x00000050(s=80,f=1.121039e-43)]
0x00003b20 t=   190 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461d0000(s=1176305664,f=10048), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00003b38 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00003b48 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3ea0d97c(s=1050728828,f=0.3141593)]
0x00003b5c t=   190 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000017(s=23,f=3.222986e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000dac(s=3500,f=4.904545e-42), 0x00000001(s=1,f=1.401298e-45), 0x000186a0(s=100000,f=1.401298e-40)]
0x00003b80 t=   190 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3ea0d97c(s=1050728828,f=0.3141593)]
0x00003b94 t=   190 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00003ba4 t=   190 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x000000be(s=190,f=2.662467e-43), 0xfffffef8(s=-264,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00003bbc t=   220 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x000000be(s=190,f=2.662467e-43), 0x00000000(s=0,f=0)]
0x00003bd0 sub-footer

## sub 22 [0x00003bdc, 0x00003f14)
0x00003bdc t=     0 op=0x0098 size=36 b08=0x00 diff=0xff pmask=0x0000  set_rank_interpolation args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00003c00 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003c14 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003c28 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003c3c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x00003c50 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042), 0x41800000(s=1098907648,f=16)]
0x00003c68 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043), 0x41800000(s=1098907648,f=16)]
0x00003c80 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8000(s=1176272896,f=10016), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x00003c98 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461db800(s=1176352768,f=10094), 0x461c8000(s=1176272896,f=10016)]
0x00003cac t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8000(s=1176272896,f=10016), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x00003cc4 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461dbc00(s=1176353792,f=10095), 0x461c8000(s=1176272896,f=10016)]
0x00003cd8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000276e(s=10094,f=1.414471e-41)]
0x00003cec t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x0000276f(s=10095,f=1.414611e-41)]
0x00003d00 t=     0 op=0x000d size=20 b08=0x00 diff=0xff pmask=0x0001  div_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003d14 t=     0 op=0x000d size=20 b08=0x00 diff=0xff pmask=0x0001  div_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003d28 t=     0 op=0x000c size=20 b08=0x00 diff=0xff pmask=0x0001  mul_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003d3c t=     0 op=0x000c size=20 b08=0x00 diff=0xff pmask=0x0001  mul_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00003d50 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461c4000(s=1176256512,f=10000)]
0x00003d64 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x461c4400(s=1176257536,f=10001)]
0x00003d78 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461db800(s=1176352768,f=10094), 0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042)]
0x00003d90 t=     0 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461dbc00(s=1176353792,f=10095), 0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043)]
0x00003da8 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461db800(s=1176352768,f=10094), 0x461dbc00(s=1176353792,f=10095)]
0x00003dbc t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=131072 wait_for_clear=0 int_0=60 int_1=-1 float_0=-1 float_1=-1
0x00003de4 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9400(s=1176278016,f=10021), 0x461ccc00(s=1176292352,f=10035), 0x3f000000(s=1056964608,f=0.5)]
0x00003dfc t=     0 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c9400(s=1176278016,f=10021), 0x3f99999a(s=1067030938,f=1.2)]
0x00003e10 t=     0 op=0x000f size=20 b08=0x00 diff=0xf2 pmask=0x0001  add_float args=[0x461c9400(s=1176278016,f=10021), 0x3f99999a(s=1067030938,f=1.2)]
0x00003e24 t=     0 op=0x000f size=20 b08=0x00 diff=0xf4 pmask=0x0001  add_float args=[0x461c9400(s=1176278016,f=10021), 0x3fc00000(s=1069547520,f=1.5)]
0x00003e38 t=     0 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461c9400(s=1176278016,f=10021), 0x3fe66666(s=1072064102,f=1.8)]
0x00003e4c t=     0 op=0x0012 size=20 b08=0x00 diff=0xff pmask=0x0001  div_float args=[0x461c9400(s=1176278016,f=10021), 0x42700000(s=1114636288,f=60)]
0x00003e60 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0060  define_transform index=1 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=$f(10021) float_1=$f(10023)
0x00003e88 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=6 count=(1,1) speed=(0,0.5) angle=($f(10016),0.2617994) flags=0x00020218
0x00003eb4 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c9c00(s=1176280064,f=10023), 0x461c9800(s=1176279040,f=10022)]
0x00003ec8 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00003ed8 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00003ee8 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffd68(s=-664,f=nan)]
0x00003efc t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00003f08 sub-footer

## sub 23 [0x00003f14, 0x00003fc4)
0x00003f14 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x00003f24 t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x00003f34 t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x00003f44 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00003f58 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00003f68 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x000c  set_velocity_polar_timed args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00003f84 t=    60 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00003f98 t=    70 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000016(s=22,f=3.082857e-44)]
0x00003fac t= 30070 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00003fb8 sub-footer

## sub 24 [0x00003fc4, 0x00004494)
0x00003fc4 t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00003fd4 t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000003(s=3,f=4.203895e-45)]
0x00003fe4 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x000001a4(s=420,f=5.885454e-43)]
0x00003ff4 t=     0 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0xffffffff(s=-1,f=nan), 0x00000000(s=0,f=0)]
0x00004008 t=     0 op=0x007b size=12 b08=0x00 diff=0xff pmask=0x0000  finish_spell_card args=[]
0x00004014 t=     0 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0x00000000(s=0,f=0)]
0x00004024 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000007(s=7,f=9.809089e-45)]
0x00004034 t=     0 op=0x0093 size=16 b08=0x00 diff=0xff pmask=0x0000  write_unreferenced_global_4ea290 args=[0x00000003(s=3,f=4.203895e-45)]
0x00004044 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00004058 t=     0 op=0x0090 size=20 b08=0x00 diff=0xff pmask=0x0000  set_drop_counts args=[0x0000000a(s=10,f=1.401298e-44), 0x00000005(s=5,f=7.006492e-45)]
0x0000406c t=     0 op=0x0083 size=16 b08=0x00 diff=0xff pmask=0x0000  set_health args=[0x00004650(s=18000,f=2.522337e-41)]
0x0000407c t=     0 op=0x0094 size=16 b08=0x00 diff=0xff pmask=0x0000  start_spell_phase args=[0x00000002(s=2,f=2.802597e-45)]
0x0000408c t=     0 op=0x004b size=28 b08=0x00 diff=0xff pmask=0x0000  set_movement_bounds args=[0x42000000(s=1107296256,f=32), 0x42400000(s=1111490560,f=48), 0x43b00000(s=1135607808,f=352), 0x43000000(s=1124073472,f=128)]
0x000040a8 t=     0 op=0x0098 size=36 b08=0x00 diff=0xff pmask=0x0000  set_rank_interpolation args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000040cc t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x000040dc t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x0000001c(s=28,f=3.923636e-44)]
0x000040ec t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000e10(s=3600,f=5.044674e-42), 0x00000033(s=51,f=7.146622e-44)]
0x00004100 t=     0 op=0x0085 size=24 b08=0x00 diff=0xff pmask=0x0000  set_health_phase_transition args=[0x00000000(s=0,f=0), 0x000009c4(s=2500,f=3.503246e-42), 0x00000033(s=51,f=7.146622e-44)]
0x00004118 t=     0 op=0x009e size=28 b08=0x00 diff=0xff pmask=0x0004  set_boss_health_segment args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00002768(s=10088,f=1.41363e-41), 0x00ff8080(s=16744576,f=2.346415e-38)]
0x00004134 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x00004150 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00004164 t=    80 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x00000021(s=33,f=4.624285e-44)]
0x00004174 t=   160 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0)]
0x00004188 t=   190 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00004194 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x000041a8 t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d8800(s=1176340480,f=10082)]
0x000041bc t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3c2b92a6(s=1009488550,f=0.01047198)]
0x000041d0 t=   190 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000041e4 t=   190 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x000041f8 t=   190 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x0000420c t=   190 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00004220 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00004234 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00004248 t=   190 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000003(s=3,f=4.203895e-45)]
0x0000425c t=   190 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x00004270 t=   190 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
